Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
21/08/2016	05	12	12	3	0.3	2	9	12	9	34	0.5	241	25.1	92	1000	0	0
21/08/2016	06	7	7	3	0.3	2	4	7	6	59	1.1	80	25.8	89	1001	10	0
21/08/2016	07	5	5	3	0.2	2	4	5	6	64	1.7	72	26.1	84	1001	64	0
21/08/2016	08	4	4	3	0.2	2	4	4	6	65	1.8	78	26.8	79	1002	213	0
21/08/2016	09	4	3	4	0.2	2	4	4	6	69	2.1	76	28.1	71	1002	535	0
21/08/2016	10	4	3	3	0.3	2	4	4	6	70	2	87	29.4	64	1002	713	0
21/08/2016	11	4	4	3	0.3	2	4	4	6	74	2.9	87	28.5	68	1003	615	0
21/08/2016	12	4	4	3	0.3	2	4	5	6	75	3.1	94	28.8	65	1003	873	0
21/08/2016	13	5	4	3	0.3	2	4	5	6	69	3.1	108	28.4	71	1003	891	0
21/08/2016	14	4	4	3	0.3	2	4	4	6	75	2.5	101	28.1	71	1003	649	0
21/08/2016	15	4	4	3	0.2	2	4	4	6	76	2.1	96	27.4	72	1003	299	0
21/08/2016	16	4	4	3	0.2	2	4	4	6	76	2	88	26.9	73	1003	259	0
21/08/2016	17	4	4	3	0.2	2	4	4	6	70	1.7	88	26.3	77	1003	110	0
21/08/2016	18	3	3	3	0.2	2	4	3	6	74	1.7	92	26	75	1003	59	0
21/08/2016	19	4	3	3	0.2	2	4	4	6	71	1.5	88	25.6	78	1003	7	0
21/08/2016	20	3	2	3	0.2	2	4	3	6	72	1.2	80	25.3	79	1003	0	0
21/08/2016	21	2	2	3	0.2	2	4	3	6	76	1.1	75	25	78	1004	0	0
21/08/2016	22	2	2	3	0.1	2	4	2	6	83	0.7	81	25	74	1004	0	0
21/08/2016	23	2	2	3	0.1	2	6	2	7	71	0.4	39	24.6	73	1004	0	0
22/08/2016	00	2	2	3	0.1	2	4	2	6	72	0.3	33	24.3	71	1004	0	0
22/08/2016	01	2	1	3	0.1	2	7	3	7	66	0.2	21	24	70	1004	0	0
22/08/2016	02	2	2	3	0.1	2	6	2	7	57	0.2	6	23.3	73	1004	0	0
22/08/2016	03	2	2	3	0.1	2	9	2	9	39	0.4	10	22.6	74	1004	0	0
22/08/2016	04	2	2	3	0.1	2	11	2	12	28	0.5	354	21.5	75	1004	0	0
22/08/2016	05	2	2	3	0.1	2	8	2	9	34	0.7	342	20.7	77	1004	0	0
22/08/2016	06	3	3	3	0.1	3	19	4	22	15	0.9	346	20.9	77	1005	18	0
22/08/2016	07	5	3	3	0.2	15	27	10	50	9	0.5	350	23.3	71	1005	174	0
22/08/2016	08	2	2	3	0.2	2	8	3	10	66	0.5	38	26.2	68	1005	389	0
22/08/2016	09	2	2	3	0.2	2	4	2	6	74	0.5	96	27	67	1006	481	0
22/08/2016	10	2	2	3	0.2	2	4	2	6	76	1.1	120	27.5	66	1006	783	0
22/08/2016	11	2	2	3	0.2	2	4	2	6	77	1.3	124	27.6	65	1005	860	0
22/08/2016	12	2	2	3	0.3	2	4	3	6	74	1.6	130	27.6	67	1005	909	0
22/08/2016	13	2	2	3	0.3	2	4	2	6	75	1.8	131	27.6	67	1005	907	0
22/08/2016	14	2	2	3	0.3	2	4	2	6	70	1.7	130	27.6	67	1004	852	0
22/08/2016	15	2	2	3	0.2	2	4	2	6	69	1.8	123	27.4	68	1004	718	0
22/08/2016	16	2	2	3	0.2	2	4	3	6	72	1.7	128	27.1	69	1004	551	0
22/08/2016	17	2	2	3	0.2	2	4	2	6	76	1.6	129	26.8	68	1004	366	0
22/08/2016	18	2	1	3	0.2	2	4	2	6	81	1.2	123	26.3	70	1003	179	0
22/08/2016	19	2	2	3	0.2	2	4	2	6	79	0.7	135	25.6	74	1003	19	0
22/08/2016	20	2	2	3	0.2	2	4	3	6	75	0.5	135	25.1	77	1003	0	0
22/08/2016	21	2	2	3	0.2	2	4	3	6	72	0.2	126	24.8	78	1004	0	0
22/08/2016	22	2	2	3	0.2	2	7	2	8	66	0.1	7	24.5	79	1004	0	0
22/08/2016	23	3	2	3	0.2	2	8	4	9	56	0.2	290	24.2	80	1004	0	0
23/08/2016	00	4	2	3	0.2	2	11	5	12	31	0.9	329	22.5	82	1004	0	0
23/08/2016	01	3	2	3	0.2	2	7	3	8	31	1.1	330	21.4	85	1004	0	0
23/08/2016	02	3	2	3	0.2	2	5	3	6	34	1.2	330	21.1	86	1003	0	0
23/08/2016	03	2	2	3	0.2	2	5	3	6	39	1.2	338	21.1	87	1003	0	0
23/08/2016	04	4	4	3	0.2	2	9	4	9	29	0.7	341	20.6	86	1003	0	0
23/08/2016	05	3	2	3	0.1	2	10	4	11	27	0.8	340	20	84	1003	0	0
23/08/2016	06	3	2	3	0.2	6	23	3	32	10	0.7	11	20.8	80	1004	24	0
23/08/2016	07	2	2	3	0.2	8	27	4	39	18	0.5	5	23.5	70	1004	172	0
23/08/2016	08	2	2	3	0.2	3	13	3	17	54	0.4	57	26.1	67	1004	379	0
23/08/2016	09	2	1	3	0.1	2	4	2	6	82	0.8	116	27.1	63	1004	590	0
23/08/2016	10	2	1	3	0.1	2	4	2	6	91	1.4	110	28	57	1004	734	0
23/08/2016	11	1	1	3	0.2	2	4	2	6	94	1.8	108	28.4	55	1004	858	0
23/08/2016	12	1	1	3	0.2	2	4	2	6	94	1.8	91	29.4	52	1003	913	0
23/08/2016	13	2	2	3	0.2	2	4	2	6	77	2.4	118	28.2	67	1003	919	0
23/08/2016	14	2	2	3	0.2	2	4	2	6	81	1.9	105	28.3	67	1002	775	0
23/08/2016	15	2	2	3	0.2	2	4	2	6	83	2.2	120	27.9	67	1002	707	0
23/08/2016	16	2	1	3	0.2	2	4	2	6	90	2.1	92	28.1	61	1002	564	0
23/08/2016	17	2	2	3	0.2	2	4	2	6	80	1.9	103	27.5	68	1002	364	0
23/08/2016	18	2	2	3	0.2	2	4	2	6	90	1.6	91	26.8	73	1002	163	0
23/08/2016	19	2	2	3	0.2	2	5	3	6	91	1.2	100	25.9	76	1002	15	0
23/08/2016	20	3	2	3	0.2	2	5	3	6	89	0.6	93	25.5	76	1002	0	0
23/08/2016	21	2	2	3	0.2	2	5	2	6	82	0.7	76	25.1	78	1002	0	0
23/08/2016	22	2	2	3	0.2	2	10	3	11	62	0.6	45	24.5	81	1002	0	0
23/08/2016	23	2	2	3	0.2	2	6	2	8	64	0.5	15	23.6	82	1002	0	0
24/08/2016	00	3	2	3	0.1	2	7	3	8	55	0.4	357	22.9	82	1002	0	0
24/08/2016	01	3	2	3	0.1	2	5	3	7	46	1.4	327	20.9	82	1002	0	0
24/08/2016	02	3	2	3	0.1	2	4	3	6	56	1.5	329	20.6	81	1001	0	0
24/08/2016	03	3	2	3	0.1	2	4	3	6	57	1.3	333	20.3	80	1001	0	0
24/08/2016	04	3	2	3	0.1	2	5	3	6	54	1.2	335	20	81	1001	0	0
24/08/2016	05	3	2	3	0.1	2	8	3	9	51	1.6	331	19.9	81	1001	0	0
24/08/2016	06	3	2	3	0.1	2	15	4	16	41	1.6	328	20.1	73	1002	24	0
24/08/2016	07	3	2	3	0.1	2	15	6	18	51	1.1	338	22.6	63	1002	195	0
24/08/2016	08	3	2	3	0.1	3	18	5	23	62	0.4	17	26	54	1002	406	0
24/08/2016	09	1	1	3	0.1	2	4	2	6	100	1.5	70	27.3	56	1002	597	0
24/08/2016	10	1	1	3	0.1	2	4	1	6	101	2	82	27.9	54	1002	745	0
24/08/2016	11	1	1	3	0.1	2	4	1	6	102	1.6	103	28.6	53	1002	870	0
24/08/2016	12	1	1	3	0.2	2	4	2	6	103	1.6	120	29.1	50	1001	925	0
24/08/2016	13	1	1	3	0.1	2	4	1	6	119	2	131	29.5	31	1001	927	0
24/08/2016	14	1	1	3	0.1	2	4	1	6	121	2	130	29.2	31	1001	864	0
24/08/2016	15	1	1	3	0.1	2	4	1	6	111	2.1	123	28.7	46	1000	724	0
24/08/2016	16	1	1	3	0.1	2	4	1	6	107	2	85	28.6	48	999	573	0
24/08/2016	17	1	1	3	0.1	2	4	1	6	105	2	90	27.8	55	999	372	0
24/08/2016	18	1	1	3	0.2	2	4	1	6	104	1.8	88	26.9	62	999	168	0
24/08/2016	19	2	1	3	0.1	2	4	2	6	104	1.4	80	25.9	69	999	12	0
24/08/2016	20	2	1	3	0.1	2	4	2	6	104	1	85	25.5	70	999	0	0
24/08/2016	21	2	1	3	0.1	2	4	2	6	97	0.7	74	25.3	69	999	0	0
24/08/2016	22	2	2	3	0.2	2	7	3	8	83	0.5	48	24.7	72	999	0	0
24/08/2016	23	2	2	3	0.1	2	8	2	9	68	0.6	7	23.5	76	999	0	0
25/08/2016	00	2	2	3	0.1	2	6	2	7	56	1	331	21.6	79	999	0	0
25/08/2016	01	3	2	3	0.1	2	5	3	6	58	1.2	330	21.4	79	999	0	0
25/08/2016	02	2	2	3	0.1	2	4	3	6	58	1.5	328	20.5	81	998	0	0
25/08/2016	03	2	2	3	0.1	2	4	2	6	57	1	340	19.9	81	998	0	0
25/08/2016	04	2	2	3	0.1	2	5	2	7	58	1.1	340	19.7	80	998	0	0
25/08/2016	05	2	2	3	0.1	2	8	2	9	53	1.4	332	19.3	78	998	0	0
25/08/2016	06	2	1	3	0.1	2	12	3	12	45	1.5	334	19.3	76	998	22	0
25/08/2016	07	2	1	3	0.1	2	16	4	18	50	1.3	333	21.9	65	998	194	0
25/08/2016	08	2	1	3	0.1	2	9	3	11	80	0.6	334	26.1	53	999	406	0
25/08/2016	09	1	1	3	0.1	2	5	1	6	107	0.8	63	27.8	48	999	601	0
25/08/2016	10	1	1	3	0.1	2	4	1	6	110	1.5	77	28.4	47	999	746	0
25/08/2016	11	1	1	3	0.1	2	4	1	6	111	1.7	102	28.7	48	999	869	0
25/08/2016	12	1	1	3	0.2	2	4	1	6	104	1.6	110	29.1	53	998	919	0
25/08/2016	13	1	1	3	0.2	2	4	1	6	99	2.2	130	28.4	61	998	915	0
25/08/2016	14	1	1	3	0.2	2	4	1	6	95	2.2	131	28.4	60	998	854	0
25/08/2016	15	1	1	3	0.2	2	4	1	6	100	2.4	132	28.5	57	997	714	0
25/08/2016	16	1	1	3	0.2	2	4	2	6	89	1.7	118	28.6	62	997	564	0
25/08/2016	17	1	1	3	0.2	2	4	1	6	84	1.6	95	28	65	997	366	0
25/08/2016	18	1	1	3	0.2	2	4	1	6	80	1.1	90	27.2	70	997	163	0
25/08/2016	19	1	1	3	0.2	2	4	1	6	85	1	81	26	75	997	10	0
25/08/2016	20	1	1	3	0.2	2	4	1	6	79	0.8	76	25.5	80	998	0	0
25/08/2016	21	1	1	3	0.2	2	4	1	6	77	0.8	83	25.4	81	998	0	0
25/08/2016	22	1	1	3	0.2	2	4	1	6	80	1	87	25.4	82	998	0	0
25/08/2016	23	1	1	3	0.2	2	4	1	6	83	0.7	88	25.3	82	998	0	0
26/08/2016	00	1	1	3	0.1	2	4	1	6	66	0.5	59	24.8	82	998	0	0
26/08/2016	01	1	1	3	0.1	2	4	2	6	57	0.7	50	23.8	81	998	0	0
26/08/2016	02	1	1	3	0.1	2	4	1	6	64	0.7	23	23.4	80	998	0	0
26/08/2016	03	1	1	3	0.1	2	5	1	7	60	0.5	4	22.8	79	998	0	0
26/08/2016	04	2	1	3	0.1	2	5	2	6	44	0.9	337	21.9	82	998	0	0
26/08/2016	05	2	2	3	0.1	2	10	2	10	30	0.8	346	21.4	83	998	0	0
26/08/2016	06	2	2	3	0.1	2	11	3	13	25	0.7	345	20.6	85	998	21	0
26/08/2016	07	2	2	3	0.2	3	16	4	20	31	0.7	338	22.6	77	999	185	0
26/08/2016	08	2	1	3	0.2	2	9	3	11	68	0.5	6	25.7	70	999	395	0
26/08/2016	09	1	1	3	0.2	2	4	1	6	95	0.9	77	27.1	61	999	588	0
26/08/2016	10	1	1	3	0.2	2	4	1	6	102	1.1	108	27.6	57	999	731	0
26/08/2016	11	1	1	3	0.2	2	4	1	6	104	1.4	126	27.8	54	1000	856	0
26/08/2016	12	1	1	3	0.2	2	4	1	6	100	1.8	121	27.7	57	999	909	0
26/08/2016	13	1	1	3	0.2	2	4	1	6	102	1.7	121	28	57	999	900	0
26/08/2016	14	1	1	3	0.2	2	4	1	6	100	1.7	128	28	59	999	836	0
26/08/2016	15	1	1	3	0.2	2	4	1	6	90	1.6	131	27.6	66	999	696	0
26/08/2016	16	1	1	3	0.2	2	4	1	6	91	1.5	133	27.3	67	998	539	0
26/08/2016	17	1	1	3	0.2	2	4	1	6	91	1.4	139	27.1	65	998	336	0
26/08/2016	18	1	1	3	0.2	2	4	1	6	85	0.9	100	26.8	68	998	142	0
26/08/2016	19	1	1	3	0.2	2	4	2	6	89	0.6	75	25.8	71	998	11	0
26/08/2016	20	1	1	3	0.2	2	4	1	6	95	0.5	76	25.5	68	999	0	0
26/08/2016	21	1	1	3	0.2	2	7	1	8	81	0.3	47	25.1	72	1000	0	0
26/08/2016	22	2	1	3	0.2	2	9	2	9	70	0.2	357	24.7	74	1000	0	0
26/08/2016	23	3	2	3	0.2	2	14	4	14	47	0.7	331	23.5	76	1001	0	0
27/08/2016	00	3	2	3	0.2	2	14	3	14	33	0.5	12	22.7	79	1000	0	0
27/08/2016	01	2	2	3	0.2	2	9	5	10	44	0.5	339	22.4	80	1000	0	0
27/08/2016	02	2	1	3	0.1	2	6	5	8	43	0.7	335	21.2	80	1000	0	0
27/08/2016	03	2	1	3	0.2	2	5	2	6	52	0.8	340	21.1	77	1000	0	0
27/08/2016	04	2	1	3	0.1	2	6	2	7	51	1.1	336	20.6	77	999	0	0
27/08/2016	05	2	1	3	0.1	2	5	3	7	54	1.1	330	19.9	73	999	0	0
27/08/2016	06	2	1	3	0.1	2	6	3	7	58	1.1	334	20.1	68	1000	11	0
27/08/2016	07	3	2	3	0.1	2	11	5	13	50	0.7	342	22.3	63	1000	146	0
27/08/2016	08	2	1	3	0.2	2	10	3	12	68	0.2	295	25.9	61	1001	357	0
27/08/2016	09	1	1	3	0.2	2	4	2	6	92	0.4	192	27.1	62	1001	544	0
27/08/2016	10	1	1	3	0.2	2	5	1	7	90	1.1	144	27.1	64	1002	692	0
27/08/2016	11	1	1	3	0.2	2	4	1	6	90	1.4	137	27.2	63	1002	812	0
27/08/2016	12	1	1	3	0.3	2	4	1	6	85	1.4	154	27.4	65	1001	864	0
27/08/2016	13	2	2	3	0.3	2	4	2	6	82	1.6	157	27.7	67	1001	861	0
27/08/2016	14	2	2	3	0.3	2	4	2	6	78	1.5	151	27.9	66	1001	788	0
27/08/2016	15	2	2	3	0.3	2	4	2	6	73	1.4	142	27.8	67	1000	658	0
27/08/2016	16	2	2	3	0.3	2	4	2	6	74	1.3	133	27.7	67	1000	506	0
27/08/2016	17	2	2	3	0.2	2	4	2	6	74	1.2	151	27.2	70	1000	316	0
27/08/2016	18	3	3	3	0.3	2	5	3	7	70	0.8	166	26.7	73	1000	125	0
27/08/2016	19	3	3	3	0.2	2	7	3	8	63	0.7	177	25.9	76	1000	12	0
27/08/2016	20	4	4	3	0.2	2	4	4	6	60	0.5	186	25.7	78	1001	0	0
27/08/2016	21	3	3	3	0.2	2	4	3	6	54	0.5	219	25.4	80	1001	0	0
27/08/2016	22	3	3	3	0.2	2	6	3	7	52	0.3	243	25	81	1001	0	0
27/08/2016	23	3	3	3	0.2	2	7	4	8	49	0.3	240	24.8	83	1001	0	0
28/08/2016	00	4	4	3	0.2	2	8	4	9	44	0.4	237	24.4	84	1001	0	0
28/08/2016	01	4	4	3	0.2	2	5	4	6	52	0.4	228	24.2	86	1000	0	0
28/08/2016	02	5	4	3	0.2	2	7	5	8	40	0.2	220	23.6	88	1000	0	0
28/08/2016	03	5	5	3	0.2	2	9	5	10	28	0.3	314	22.9	88	1000	0	0
28/08/2016	04	5	5	3	0.2	2	11	5	11	13	0.3	352	22.3	86	1000	0	0
28/08/2016	05	4	3	3	0.2	2	8	4	9	21	0.8	330	21.6	84	1000	0	0
28/08/2016	06	4	4	3	0.2	2	7	5	9	24	0.9	333	21.4	85	1000	10	0
28/08/2016	07	5	4	3	0.2	2	7	6	8	36	0.7	335	22.9	80	1001	106	0
28/08/2016	08	5	4	3	0.3	2	6	7	7	50	0.4	292	25.3	77	1001	209	0
28/08/2016	09	4	4	3		2	4	4	6	63	0.4	200	27	77	1002	512	0
28/08/2016	10	4	4	3		2	4	4	6	65	0.8	172	28	73	1002	663	0
28/08/2016	11	5	5	3		2	4	5	6	63	1.4	154	27.9	74	1001	784	0
28/08/2016	12	7	7	3		2	4	7	6	63	1.6	157	28.2	73	1001	838	0
28/08/2016	13	7	6	3		2	4	7	6	63	2	153	28.3	72	1001	831	0
28/08/2016	14	6	6	3		2	4	6	6	64	1.9	163	28.5	72	1000	770	0
28/08/2016	15	6	6	3		2	4	6	6	64	1.5	152	28.9	71	1000	638	0
28/08/2016	16	7	6	3		2	4	7	6	63	1.5	152	28.3	72	999	473	0
28/08/2016	17	8	8	3		2	4	8	6	63	1.3	159	27.7	74	999	263	0
28/08/2016	18	11	11	3		2	4	11	6	64	1.1	158	27.3	77	999	128	0
28/08/2016	19	10	10	3		2	4	10	6	57	0.7	141	26.7	80	999	15	0
28/08/2016	20	5	4	3		2	4	5	6	53	0.9	190	26	86	999	0	0
28/08/2016	21	5	4	3		2	4	5	6	51	0.7	224	25.7	87	1000	0	0
28/08/2016	22	5	5	3		2	4	5	6	52	0.3	227	25.5	88	1000	0	0
28/08/2016	23	5	5	3		2	4	6	6	50	0.5	211	25.1	90	1000	0	0
29/08/2016	00	7	7	3		2	4	7	6	42	0.4	227	24.8	93	999	0	0
29/08/2016	01	8	7	3		2	4	8	6	41	0.2	248	24.6	93	999	0	0
29/08/2016	02	8	8	3		2	5	8	6	37	0.1	27	24.3	94	999	0	0
29/08/2016	03	8	7	3		2	5	8	6	30	0.2	28	24	95	998	0	0
29/08/2016	04	8	8	3		2	5	8	6	29	0.3	35	23.8	93	998	0	0
29/08/2016	05	8	8	3		2	6	8	6	30	0.4	29	23.8	93	998	0	0
29/08/2016	06	9	9	3		2	11	9	12	21	0.4	8	23.7	93	999	7	0
29/08/2016	07	10	8	4		5	18	11	25	19	0.3	9	24.7	92	999	115	0
29/08/2016	08	7	6	3		2	6	7	7	50	0.2	111	26.8	86	1000	303	0
29/08/2016	09	7	6	3		2	6	7	7	57	0.4	187	28	80	1000	507	0
29/08/2016	10	7	6	3		2	6	8	8	61	0.8	183	28.7	73	1000	688	0
29/08/2016	11	8	8	3		2	5	9	6	66	1.2	172	29	70	1000	817	0
29/08/2016	12	13	12	3		2	9	13	11	62	1.5	155	29.4	70	1000	875	0
29/08/2016	13	12	12	3		2	4	12	6	69	2	120	29.1	72	999	865	0
29/08/2016	14	17	17	3		2	4	17	6	67	2.2	124	28.6	77	999	789	0
29/08/2016	15	16	16	3		2	4	16	6	65	2.1	129	28.6	76	999	696	0
29/08/2016	16	16	16	3		2	4	16	6	63	1.9	131	28.3	78	998	555	0
29/08/2016	17	12	12	3		2	4	12	6	67	1.4	124	27.9	78	998	314	0
29/08/2016	18	11	10	3		2	4	11	6	70	1.2	89	27.3	78	998	80	0
29/08/2016	19	8	8	3		2	4	8	6	66	1.3	81	26.5	82	998	8	0
29/08/2016	20	4	4	3		2	4	4	6	70	1.1	89	26.4	82	999	0	0
29/08/2016	21	3	3	3		2	4	4	6	69	1.1	87	26.3	84	999	0	0
29/08/2016	22	4	4	3		2	4	4	6	65	0.5	95	26.4	84	1000	0	0
29/08/2016	23	4	4	3		2	4	4	6	64	0.5	94	26.2	84	1000	0	0
30/08/2016	00	4	4	3		2	4	5	6	62	0.4	93	26.1	84	1000	0	0
30/08/2016	01	5	4	3		2	4	5	6	60	0.3	77	25.8	85	999	0	0
30/08/2016	02	5	5	3		2	5	5	7	46	0.3	340	25.1	87	999	0	0
30/08/2016	03	5	5	3		2	4	6	6	38	0.6	323	24.4	89	999	0	0
30/08/2016	04	5	5	3		2	5	6	6	35	0.7	339	24.1	90	999	0	0
30/08/2016	05	6	5	3		2	11	6	12	26	0.2	39	24.2	87	999	0	0
30/08/2016	06	6	5	3		2	19	6	20	14	0.4	52	24.2	84	999	7	0
30/08/2016	07	6	5	3		2	16	7	19	25	0.3	43	25.2	80	999	123	0
30/08/2016	08	5	4	3		2	6	5	8	51	0.9	58	26.5	78	1000	250	0
30/08/2016	09	3	3	3		2	4	3	6	70	1.9	82	27	74	1000	486	0
30/08/2016	10	2	2	3		2	4	2	6	75	2	92	27.9	68	1000	673	0
30/08/2016	11	3	2	3		2	4	3	6	73	1.8	100	28	68	1000	693	0
30/08/2016	12	3	2	3		2	4	3	6	75	2.4	127	27.9	68	1000	851	0
30/08/2016	13	3	3	3		2	4	3	6	73	2.3	133	27.7	69	1000	867	0
30/08/2016	14	3	2	3		2	4	3	6	71	2.2	125	27.6	67	999	747	0
30/08/2016	15	3	3	3		2	4	3	6	71	1.9	129	27.4	69	999	655	0
30/08/2016	16	3	3	3		2	4	4	6	70	1.9	136	27.3	71	998	529	0
30/08/2016	17	4	4	3		2	4	4	6	68	1.6	125	26.8	75	998	231	0
30/08/2016	18	4	4	3		2	4	4	6	70	1.3	106	26.4	76	998	75	0
30/08/2016	19	4	4	3		2	4	4	6	70	0.9	88	25.8	77	999	8	0
30/08/2016	20	4	3	3		2	4	4	6	69	0.9	84	25.5	79	999	0	0
30/08/2016	21	3	3	3		2	4	4	6	70	0.9	82	25.3	81	999	0	0
30/08/2016	22	3	3	3		2	4	3	6	72	0.9	86	25.2	82	1000	0	0
30/08/2016	23	3	3	3		2	4	3	6	68	0.5	73	25	82	1000	0	0
31/08/2016	00	3	3	3		2	4	3	6	65	0.6	58	25	83	1000	0	0
31/08/2016	01	3	3	3		2	4	3	6	64	0.6	50	24.8	83	1000	0	0
31/08/2016	02	3	3	3		2	4	3	6	49	0.6	14	23.9	85	999	0	0
31/08/2016	03	6	6	3		2	4	6	6	51	0.6	21	23.7	84	999	0	0
31/08/2016	04	12	11	3		2	4	12	6	48	0.4	22	23.3	84	999	0	0
31/08/2016	05	5	4	3		2	9	6	10	26	0.5	352	22.5	85	999	0	0
31/08/2016	06	4	4	3		3	13	5	16	18	0.6	9	22.3	86	999	8	0
31/08/2016	07	5	4	4		8	20	7	33	14	0.5	357	23.6	82	1000	127	0
31/08/2016	08	3	2	3		2	5	3	6	66	1	30	25.7	76	1000	338	0
31/08/2016	09	3	2	3		2	4	3	6	72	1	66	27.1	70	1000	530	0
31/08/2016	10	2	2	3		2	4	2	6	79	1.5	87	27.9	63	1000	696	0
31/08/2016	11	2	2	3		2	4	3	6	83	2	109	27.9	63	1001	719	0
31/08/2016	12	2	2	3		2	4	2	6	74	2.9	129	27.4	69	1001	881	0
31/08/2016	13	2	1	3		2	4	2	6	68	2.4	120	27.7	69	1001	899	0
31/08/2016	14	2	1	3		2	4	2	6	70	2.3	122	27.8	67	1001	751	0
31/08/2016	15	1	1	3		2	4	2	6	68	2	96	27.9	66	1000	565	0
31/08/2016	16	2	1	3		2	4	2	6	73	2	101	27.7	65	1000	521	0
31/08/2016	17	2	2	3		2	4	2	6	69	1.8	86	27.2	68	1000	270	0
31/08/2016	18	2	2	3		2	4	2	6	70	1.7	69	26.6	70	1000	119	0
31/08/2016	19	2	2	3		2	4	2	6	67	1.6	71	25.8	73	1000	4	0
31/08/2016	20	2	2	3		2	4	3	6	66	0.8	80	25.4	74	1001	0	0
31/08/2016	21	3	2	3		2	4	3	6	65	0.6	72	25.3	76	1002	0	0
31/08/2016	22	2	2	3		2	6	3	7	51	0.3	31	24.8	80	1002	0	0
31/08/2016	23	3	3	3		2	7	3	8	41	0.3	17	24.1	79	1002	0	0
01/09/2016	00	3	2	3		2	6	3	7	32	0.6	346	22.7	79	1002	0	0
01/09/2016	01	3	2	3		2	5	3	6	35	0.6	341	22	78	1002	0	0
01/09/2016	02	3	2	3		2	4	3	6	46	0.8	334	21.8	76	1002	0	0
01/09/2016	03	3	2	3		2	4	3	6	49	1.2	328	21.7	76	1003	0	0
01/09/2016	04	3	2	3		2	5	3	6	43	1.2	332	21.5	76	1002	0	0
01/09/2016	05	3	2	3		2	6	3	7	38	1	346	21.4	76	1002	0	0
01/09/2016	06	4	2	3		2	10	4	11	28	1	340	21.1	76	1002	7	0
01/09/2016	07	4	3	3		3	15	6	20	25	0.8	336	23.2	70	1002	141	0
01/09/2016	08	3	2	3		2	8	6	10	63	0.3	67	27.2	57	1003	347	0
01/09/2016	09	2	2	3		2	5	3	7	76	0.8	138	27.5	61	1004	531	0
01/09/2016	10	2	2	3		2	4	2	6	74	1.6	132	27.7	68	1004	716	0
01/09/2016	11	2	2	3		2	4	2	6	71	1.6	110	28.2	69	1004	633	0
01/09/2016	12	2	2	3		2	4	3	6	69	2.4	131	28.2	73	1004	972	0
01/09/2016	13	3	3	3		2	4	3	6	72	2.6	132	27.8	75	1003	844	0
01/09/2016	14	3	2	3		2	4	10	6	79	2	122	28	72	1003	778	0
01/09/2016	15	2	2	3		2	4	2	6	94	1.9	88	28.8	59	1002	663	0
01/09/2016	16	2	2	3		2	4	2	6	96	1.8	90	28.6	57	1002	510	0
01/09/2016	17	2	2	3		2	4	2	6	92	1.7	97	28.2	62	1002	313	0
01/09/2016	18	2	2	3		2	4	2	6	77	1.4	86	26.9	72	1002	114	0
01/09/2016	19	3	3	3		2	4	3	6	72	1.2	83	25.8	79	1002	7	0
01/09/2016	20	2	2	3		2	4	3	6	72	1	71	25.4	83	1002	0	0
01/09/2016	21	2	2	3		2	4	2	6	70	0.6	76	25.2	85	1003	0	0
01/09/2016	22	3	3	3		2	4	3	6	73	0.5	79	25.1	86	1003	0	0
01/09/2016	23	3	3	3		2	4	3	6	65	0.2	47	24.7	88	1003	0	0
02/09/2016	00	4	4	3		2	6	4	7	44	0.2	353	24.1	90	1003	0	0
02/09/2016	01	5	4	3		2	6	5	7	34	0.2	14	23.7	90	1003	0	0
02/09/2016	02	5	5	3		2	4	5	6	36	0.7	333	22.7		1002	0	0
02/09/2016	03	4	4	3		2	4	4	6	37	1	333	21.9		1002	0	0
02/09/2016	04	4	4	3		2	4	4	6	34	0.8	342	21.2		1002	0	0
02/09/2016	05	5	5	3		2	5	5	7	28	0.9	334	20.7		1002	0	0
02/09/2016	06	5	4	3		2	8	5	9	26	0.9	337	20.5		1003	6	0
02/09/2016	07	5	4	3		5	14	6	21	19	0.7	355	22.4	85	1003	147	0
02/09/2016	08	5	4	3		3	11	6	14	50	0.4	32	25.4	77	1003	358	0
02/09/2016	09	3	3	3		2	4	3	6	78	0.5	118	27	70	1003	547	0
02/09/2016	10	3	3	3		2	4	3	6	81	0.6	113	27.9	67	1003	714	0
02/09/2016	11	3	3	3		2	4	4	6	81	1.2	137	27.5	71	1003	823	0
02/09/2016	12	4	3	3		2	4	4	6	82	1.2	132	27.7	72	1003	876	0
02/09/2016	13	4	3	3		2	4	4	6	79	1.5	139	27.7	72	1003	869	0
02/09/2016	14	3	3	3		2	4	3	6	75	1.3	118	27.7	72	1002	805	0
02/09/2016	15	4	3	3		2	4	4	6	75	1.7	128	27.9	71	1001	671	0
02/09/2016	16	3	3	3		2	4	4	6	72	1.5	129	27.4	73	1001	514	0
02/09/2016	17	4	4	3		2	4	4	6	70	1.3	136	27	75	1001	301	0
02/09/2016	18	4	4	3		2	4	4	6	74	0.9	131	26.4	77	1001	114	0
02/09/2016	19	5	5	3		2	4	5	6	71	0.5	138	25.6	81	1001	7	0
02/09/2016	20	4	4	3		2	4	4	6	67	0.2	59	25.3	82	1002	0	0
